"clientId,""timeStamp"",""humidity"",""temperature"""
"Raspberry_Device_1,""1757330446"",""36"",""22.2"""
"Raspberry_Device_1,""1757330525"",""36"",""22.2"""
"Raspberry_Device_1,""1757330599"",""36"",""22.2"""
"Raspberry_Device_1,""1757330667"",""36"",""22.2"""
"Raspberry_Device_1,""1757330730"",""36"",""22.2"""
"Raspberry_Device_1,""1757330819"",""36"",""22.2"""
"Raspberry_Device_1,""1757330909"",""36"",""22.2"""
"Raspberry_Device_1,""1757331051"",""36"",""22.2"""
"Raspberry_Device_1,""1757331129"",""36"",""22.2"""
"Raspberry_Device_1,""1757331203"",""36"",""22.2"""
"Raspberry_Device_1,""1757332318"",""36"",""22.2"""
"Raspberry_Device_1,""1757333159"",""36"",""22.2"""
"Raspberry_Device_1,""1757334778"",""37"",""22.2"""
"Raspberry_Device_1,""1757334851"",""37"",""22.2"""
"Raspberry_Device_1,""1757356653"",""41"",""22.2"""
"Raspberry_Device_1,""1757356742"",""41"",""22.2"""
"Raspberry_Device_1,""1757356810"",""41"",""22.2"""
"Raspberry_Device_1,""1757356889"",""41"",""22.2"""
"Raspberry_Device_1,""1757356973"",""41"",""22.2"""
"Raspberry_Device_1,""1757357052"",""41"",""22.2"""
"Raspberry_Device_1,""1757357126"",""41"",""22.2"""
"Raspberry_Device_1,""1757357210"",""41"",""22.2"""
"Raspberry_Device_1,""1757357289"",""41"",""22.2"""
"Raspberry_Device_1,""1757357352"",""41"",""22.2"""
"Raspberry_Device_1,""1757357415"",""41"",""22.2"""
"Raspberry_Device_1,""1757357483"",""41"",""22.2"""
"Raspberry_Device_1,""1757357557"",""41"",""22.2"""
"Raspberry_Device_1,""1757357631"",""41"",""22.2"""
"Raspberry_Device_1,""1757357715"",""41"",""22.2"""
"Raspberry_Device_1,""1757357778"",""41"",""22.2"""
"Raspberry_Device_1,""1757357841"",""41"",""22.2"""
"Raspberry_Device_1,""1757357914"",""41"",""22.2"""
"Raspberry_Device_1,""1757357993"",""41"",""22.2"""
"Raspberry_Device_1,""1757326629"",""38"",""22.19"""
"Raspberry_Device_1,""1757333090"",""36"",""22.17"""
"Raspberry_Device_1,""1757332249"",""36"",""22.15"""
"Raspberry_Device_1,""1757333532"",""35.58"",""22.14"""
"Raspberry_Device_1,""1757332396"",""36"",""22.12"""
"Raspberry_Device_1,""1757358083"",""41"",""22.11"""
"Raspberry_Device_1,""1757334694"",""37"",""22.02"""
"Raspberry_Device_1,""1757326703"",""38"",""21.98"""
"Raspberry_Device_1,""1757332460"",""36"",""21.97"""
"Raspberry_Device_1,""1757278931"",""53"",""21.96"""
"Raspberry_Device_1,""1757331277"",""36"",""21.95"""
"Raspberry_Device_1,""1757278858"",""53"",""21.88"""
"Raspberry_Device_1,""1757358161"",""41"",""21.84"""
"Raspberry_Device_1,""1757273606"",""54.67"",""21.83"""
"Raspberry_Device_1,""1757278768"",""53"",""21.83"""
"Raspberry_Device_1,""1757332160"",""36.25"",""21.81"""
"Raspberry_Device_1,""1757273685"",""54.92"",""21.8"""
"Raspberry_Device_1,""1757273753"",""55"",""21.8"""
"Raspberry_Device_1,""1757277996"",""54"",""21.8"""
"Raspberry_Device_1,""1757278085"",""53.75"",""21.8"""
"Raspberry_Device_1,""1757278164"",""53"",""21.8"""
"Raspberry_Device_1,""1757278253"",""53"",""21.8"""
"Raspberry_Device_1,""1757278327"",""53"",""21.8"""
"Raspberry_Device_1,""1757278400"",""53"",""21.8"""
"Raspberry_Device_1,""1757278511"",""53"",""21.8"""
"Raspberry_Device_1,""1757278595"",""53"",""21.8"""
"Raspberry_Device_1,""1757278679"",""53"",""21.8"""
"Raspberry_Device_1,""1757331345"",""36.08"",""21.8"""
"Raspberry_Device_1,""1757331434"",""36.17"",""21.8"""
"Raspberry_Device_1,""1757331518"",""36"",""21.8"""
"Raspberry_Device_1,""1757331608"",""36.33"",""21.8"""
"Raspberry_Device_1,""1757331687"",""36"",""21.8"""
"Raspberry_Device_1,""1757331755"",""36"",""21.8"""
"Raspberry_Device_1,""1757332528"",""36"",""21.8"""
"Raspberry_Device_1,""1757333001"",""36"",""21.8"""
"Raspberry_Device_1,""1757333600"",""36"",""21.8"""
"Raspberry_Device_1,""1757334625"",""37"",""21.8"""
"Raspberry_Device_1,""1757358251"",""41"",""21.8"""
"Raspberry_Device_1,""1757358330"",""41"",""21.8"""
"Raspberry_Device_1,""1757358409"",""41"",""21.8"""
"Raspberry_Device_1,""1757358519"",""41.58"",""21.8"""
"Raspberry_Device_1,""1757358598"",""42"",""21.8"""
"Raspberry_Device_1,""1757332922"",""36"",""21.78"""
"Raspberry_Device_1,""1757331839"",""36"",""21.73"""
"Raspberry_Device_1,""1757277906"",""54"",""21.65"""
"Raspberry_Device_1,""1757334557"",""37"",""21.62"""
"Raspberry_Device_1,""1757332628"",""36"",""21.61"""
"Raspberry_Device_1,""1757332070"",""36.08"",""21.58"""
"Raspberry_Device_1,""1757333684"",""36"",""21.57"""
"Raspberry_Device_1,""1757358677"",""42"",""21.57"""
"Raspberry_Device_1,""1757332701"",""36"",""21.51"""
"Raspberry_Device_1,""1757332775"",""36"",""21.44"""
"Raspberry_Device_1,""1757332849"",""36"",""21.42"""
"Raspberry_Device_1,""1757276376"",""53"",""21.4"""
"Raspberry_Device_1,""1757276466"",""53"",""21.4"""
"Raspberry_Device_1,""1757276550"",""53"",""21.4"""
"Raspberry_Device_1,""1757276634"",""53"",""21.4"""
"Raspberry_Device_1,""1757276713"",""53"",""21.4"""
"Raspberry_Device_1,""1757276797"",""53"",""21.4"""
"Raspberry_Device_1,""1757276860"",""53"",""21.4"""
"Raspberry_Device_1,""1757276939"",""53"",""21.4"""
"Raspberry_Device_1,""1757277375"",""54"",""21.4"""
"Raspberry_Device_1,""1757277512"",""54"",""21.4"""
"Raspberry_Device_1,""1757277670"",""54"",""21.4"""
"Raspberry_Device_1,""1757277738"",""54"",""21.4"""
"Raspberry_Device_1,""1757277822"",""54"",""21.4"""
"Raspberry_Device_1,""1757331929"",""36"",""21.4"""
"Raspberry_Device_1,""1757332002"",""36"",""21.4"""
"Raspberry_Device_1,""1757333758"",""36"",""21.4"""
"Raspberry_Device_1,""1757333837"",""36"",""21.4"""
"Raspberry_Device_1,""1757333916"",""36"",""21.4"""
"Raspberry_Device_1,""1757334000"",""36.42"",""21.4"""
"Raspberry_Device_1,""1757334089"",""36"",""21.4"""
"Raspberry_Device_1,""1757334179"",""36"",""21.4"""
"Raspberry_Device_1,""1757358750"",""42"",""21.4"""
"Raspberry_Device_1,""1757358819"",""42"",""21.4"""
"Raspberry_Device_1,""1757358903"",""42"",""21.4"""
"Raspberry_Device_1,""1757358982"",""42"",""21.4"""
"Raspberry_Device_1,""1757359066"",""42"",""21.4"""
"Raspberry_Device_1,""1757359139"",""42"",""21.4"""
"Raspberry_Device_1,""1757359218"",""42"",""21.4"""
"Raspberry_Device_1,""1757359292"",""42"",""21.4"""
"Raspberry_Device_1,""1757359371"",""42"",""21.4"""
"Raspberry_Device_1,""1757359439"",""42"",""21.4"""
"Raspberry_Device_1,""1757359523"",""42"",""21.4"""
"Raspberry_Device_1,""1757359586"",""42"",""21.4"""
"Raspberry_Device_1,""1757359660"",""42"",""21.4"""
"Raspberry_Device_1,""1757359739"",""42"",""21.4"""
"Raspberry_Device_1,""1757359823"",""42"",""21.4"""
"Raspberry_Device_1,""1757359896"",""42"",""21.4"""
"Raspberry_Device_1,""1757359959"",""43"",""21.4"""
"Raspberry_Device_1,""1757360038"",""43"",""21.4"""
"Raspberry_Device_1,""1757360117"",""43"",""21.4"""
"Raspberry_Device_1,""1757360207"",""43"",""21.4"""
"Raspberry_Device_1,""1757360285"",""43"",""21.4"""
"Raspberry_Device_1,""1757360359"",""43"",""21.4"""
"Raspberry_Device_1,""1757360433"",""43"",""21.4"""
"Raspberry_Device_1,""1757277444"",""54"",""21.39"""
"Raspberry_Device_1,""1757334483"",""37"",""21.38"""
"Raspberry_Device_1,""1757334252"",""36.92"",""21.32"""
"Raspberry_Device_1,""1757277586"",""54"",""21.12"""
"Raspberry_Device_1,""1757277018"",""53.33"",""21.1"""
"Raspberry_Device_1,""1757277302"",""54"",""21.07"""
"Raspberry_Device_1,""1757277165"",""54"",""21.03"""
"Raspberry_Device_1,""1757334331"",""37"",""21.02"""
"Raspberry_Device_1,""1757277091"",""54"",""21.01"""
"Raspberry_Device_1,""1757334410"",""37"",""21.01"""
"Raspberry_Device_1,""1757277239"",""54"",""21"""
